,Cod,Nome,Pop,UF,code,ip_vl_n,cat_ibp
4079,4111902,Jaguapitã (PR),13861,PR,411190,-1.0628,3
4080,4112009,Jaguariaíva (PR),35192,PR,411200,-0.7709,3
4081,4112108,Jandaia do Sul (PR),21281,PR,411210,-1.0873,2
4082,4112207,Janiópolis (PR),4948,PR,411220,-0.1267,4
4083,4112306,Japira (PR),4929,PR,411230,-0.4002,4
4084,4112405,Japurá (PR),9573,PR,411240,-0.8525,3
4085,4112504,Jardim Alegre (PR),11067,PR,411250,-0.0748,4
4086,4112603,Jardim Olinda (PR),1309,PR,411260,-0.29100000000000004,4
4087,4112702,Jataizinho (PR),12687,PR,411270,-0.8061,3
4088,4112751,Jesuítas (PR),8251,PR,411275,-0.439,4
4089,4112801,Joaquim Távora (PR),12108,PR,411280,-0.9907,3
4090,4112900,Jundiaí do Sul (PR),3248,PR,411290,0.0219,4
4091,4112959,Juranda (PR),7244,PR,411295,-0.3909,4
4092,4113007,Jussara (PR),7069,PR,411300,-1.1277,2
4093,4113106,Kaloré (PR),3996,PR,411310,-0.4754,4
4094,4113205,Lapa (PR),48651,PR,411320,-0.8457,3
4095,4113254,Laranjal (PR),5719,PR,411325,0.7661,4
4096,4113304,Laranjeiras do Sul (PR),32167,PR,411330,-0.5920000000000001,4
4097,4113403,Leópolis (PR),3896,PR,411340,-0.5391,4
4098,4113429,Lidianópolis (PR),3155,PR,411342,-0.0239,4
4099,4113452,Lindoeste (PR),4488,PR,411345,0.0747,4
4100,4113502,Loanda (PR),23393,PR,411350,-0.9933,3
4101,4113601,Lobato (PR),4850,PR,411360,-1.1295,2
4102,4113700,Londrina (PR),580870,PR,411370,-1.3933,1
4103,4113734,Luiziana (PR),7217,PR,411373,-0.0994,4
4104,4113759,Lunardelli (PR),4695,PR,411375,-0.0382,4
4105,4113809,Lupionópolis (PR),4969,PR,411380,-0.8,3
4106,4113908,Mallet (PR),13697,PR,411390,-0.6397,3
4107,4114005,Mamborê (PR),12900,PR,411400,-0.5497,4
4108,4114104,Mandaguaçu (PR),23373,PR,411410,-1.0983,2
4109,4114203,Mandaguari (PR),34628,PR,411420,-1.0514,3
4110,4114302,Mandirituba (PR),27750,PR,411430,-0.6902,3
4111,4114351,Manfrinópolis (PR),2442,PR,411435,0.1802,4
4112,4114401,Mangueirinha (PR),16572,PR,411440,-0.3299,4
4113,4114500,Manoel Ribas (PR),13517,PR,411450,-0.1177,4
4114,4114609,Marechal Cândido Rondon (PR),54031,PR,411460,-1.157,2
4115,4114708,Maria Helena (PR),5593,PR,411470,-0.3455,4
4116,4114807,Marialva (PR),36103,PR,411480,-0.9572,3
4117,4114906,Marilândia do Sul (PR),8793,PR,411490,-0.3608,4
4118,4115002,Marilena (PR),7093,PR,411500,-0.4138,4
4119,4115101,Mariluz (PR),10327,PR,411510,-0.215,4
4120,4115200,Maringá (PR),436472,PR,411520,-1.5482,0
4121,4115309,Mariópolis (PR),6655,PR,411530,-0.7075,3
4122,4115358,Maripá (PR),5562,PR,411535,-1.0439,3
4123,4115408,Marmeleiro (PR),14407,PR,411540,-0.6626,3
4124,4115457,Marquinho (PR),4283,PR,411545,0.3487,4
4125,4115507,Marumbi (PR),4676,PR,411550,-0.4854,4
4126,4115606,Matelândia (PR),18266,PR,411560,-0.9079999999999999,3
4127,4115705,Matinhos (PR),35705,PR,411570,-1.2706,2
4128,4115739,Mato Rico (PR),3142,PR,411573,0.6049,4
4129,4115754,Mauá da Serra (PR),10994,PR,411575,-0.235,4
4130,4115804,Medianeira (PR),46940,PR,411580,-1.0284,3
4131,4115853,Mercedes (PR),5617,PR,411585,-0.8005,3
4132,4115903,Mirador (PR),2180,PR,411590,-0.3722,4
4133,4116000,Miraselva (PR),1786,PR,411600,-0.7295,3
4134,4116059,Missal (PR),10706,PR,411605,-0.7599,3
4135,4116109,Moreira Sales (PR),11966,PR,411610,-0.2628,4
4136,4116208,Morretes (PR),16485,PR,411620,-0.7823,3
4137,4116307,Munhoz de Melo (PR),4034,PR,411630,-0.6502,3
4138,4116406,Nossa Senhora das Graças (PR),4009,PR,411640,-0.6206,4
4139,4116505,Nova Aliança do Ivaí (PR),1560,PR,411650,-0.5706,4
4140,4116604,Nova América da Colina (PR),3424,PR,411660,-0.4863,4
4141,4116703,Nova Aurora (PR),10131,PR,411670,-0.6849,3
4142,4116802,Nova Cantu (PR),4827,PR,411680,0.1444,4
4143,4116901,Nova Esperança (PR),28062,PR,411690,-0.9762,3
4144,4116950,Nova Esperança do Sudoeste (PR),5014,PR,411695,-0.3272,4
4145,4117008,Nova Fátima (PR),8120,PR,411700,-0.3568,4
4146,4117057,Nova Laranjeiras (PR),11462,PR,411705,0.3199,4
4147,4117107,Nova Londrina (PR),13188,PR,411710,-1.0555,3
4148,4117206,Nova Olímpia (PR),5846,PR,411720,-0.5858,4
4149,4117214,Nova Santa Bárbara (PR),4304,PR,411721,-0.2769,4
4150,4117222,Nova Santa Rosa (PR),8311,PR,411722,-0.9801,3
4151,4117255,Nova Prata do Iguaçu (PR),10540,PR,411725,-0.5169,4
4152,4117271,Nova Tebas (PR),5252,PR,411727,0.3293,4
4153,4117297,Novo Itacolomi (PR),2836,PR,411729,-0.2456,4
4154,4117305,Ortigueira (PR),21783,PR,411730,0.2223,4
4155,4117404,Ourizona (PR),3423,PR,411740,-0.7697,3
4156,4117453,Ouro Verde do Oeste (PR),6036,PR,411745,-0.6227,4
4157,4117503,Paiçandu (PR),42251,PR,411750,-1.1449,2
4158,4117602,Palmas (PR),52503,PR,411760,-0.6768,3
4159,4117701,Palmeira (PR),34109,PR,411770,-0.9243,3
4160,4117800,Palmital (PR),12755,PR,411780,0.134,4
4161,4117909,Palotina (PR),32389,PR,411790,-1.0988,2
4162,4118006,Paraíso do Norte (PR),14211,PR,411800,-0.9144,3
4163,4118105,Paranacity (PR),11685,PR,411810,-0.8042,3
4164,4118204,Paranaguá (PR),157378,PR,411820,-1.2065,2
4165,4118303,Paranapoema (PR),3277,PR,411830,-0.4597,4
4166,4118402,Paranavaí (PR),89454,PR,411840,-1.2428,2
4167,4118451,Pato Bragado (PR),5755,PR,411845,-1.0121,3
4168,4118501,Pato Branco (PR),84779,PR,411850,-1.4236,1
4169,4118600,Paula Freitas (PR),5942,PR,411860,-0.5551,4
4170,4118709,Paulo Frontin (PR),7418,PR,411870,-0.5513,4
4171,4118808,Peabiru (PR),14017,PR,411880,-0.57,4
4172,4118857,Perobal (PR),6194,PR,411885,-0.46799999999999997,4
4173,4118907,Pérola (PR),11406,PR,411890,-0.8128,3
4174,4119004,Pérola d'Oeste (PR),6232,PR,411900,-0.4822,4
4175,4119103,Piên (PR),13015,PR,411910,-0.9377,3
4176,4119152,Pinhais (PR),134788,PR,411915,-1.4897,0
4177,4119202,Pinhalão (PR),6323,PR,411920,-0.2681,4
4178,4119251,Pinhal de São Bento (PR),2742,PR,411925,-0.4288,4
4179,4119301,Pinhão (PR),32722,PR,411930,0.0581,4
4180,4119400,Piraí do Sul (PR),25779,PR,411940,-0.5802,4
4181,4119509,Piraquara (PR),116852,PR,411950,-1.1858,2
4182,4119608,Pitanga (PR),29686,PR,411960,-0.2886,4
4183,4119657,Pitangueiras (PR),3298,PR,411965,-0.5733,4
4184,4119707,Planaltina do Paraná (PR),4281,PR,411970,-0.2928,4
4185,4119806,Planalto (PR),13385,PR,411980,-0.4841,4
4186,4119905,Ponta Grossa (PR),358838,PR,411990,-1.2944,2
4187,4119954,Pontal do Paraná (PR),28529,PR,411995,-1.1801,2
4188,4120002,Porecatu (PR),12587,PR,412000,-1.1317,2
4189,4120101,Porto Amazonas (PR),4899,PR,412010,-1.0481,3
4190,4120150,Porto Barreiro (PR),3133,PR,412015,0.1722,4
4191,4120200,Porto Rico (PR),2554,PR,412020,-0.3802,4
4192,4120309,Porto Vitória (PR),4057,PR,412030,-0.601,4
4193,4120333,Prado Ferreira (PR),3806,PR,412033,-0.5396,4
4194,4120358,Pranchita (PR),5035,PR,412035,-0.9013,3
4195,4120408,Presidente Castelo Branco (PR),5395,PR,412040,-0.6382,3
4196,4120507,Primeiro de Maio (PR),11138,PR,412050,-0.6046,4
4197,4120606,Prudentópolis (PR),52776,PR,412060,-0.3953,4
4198,4120655,Quarto Centenário (PR),4420,PR,412065,-0.3263,4
4199,4120705,Quatiguá (PR),7504,PR,412070,-1.0688,3
4200,4120804,Quatro Barras (PR),24253,PR,412080,-1.2895,2
4201,4120853,Quatro Pontes (PR),4043,PR,412085,-1.1612,2
4202,4120903,Quedas do Iguaçu (PR),34707,PR,412090,-0.2873,4
4203,4121000,Querência do Norte (PR),12257,PR,412100,0.009000000000000001,4
4204,4121109,Quinta do Sol (PR),4444,PR,412110,-0.2948,4
4205,4121208,Quitandinha (PR),19388,PR,412120,-0.33399999999999996,4
4206,4121257,Ramilândia (PR),4500,PR,412125,-0.0468,4
4207,4121307,Rancho Alegre (PR),3760,PR,412130,-0.5905,4
4208,4121356,Rancho Alegre D'Oeste (PR),2602,PR,412135,-0.3171,4
4209,4121406,Realeza (PR),16976,PR,412140,-0.7198,3
4210,4121505,Rebouças (PR),14991,PR,412150,-0.4848,4
4211,4121604,Renascença (PR),6772,PR,412160,-0.4966,4
4212,4121703,Reserva (PR),26933,PR,412170,-0.0079,4
4213,4121752,Reserva do Iguaçu (PR),8127,PR,412175,-0.0244,4
4214,4121802,Ribeirão Claro (PR),10622,PR,412180,-0.9335,3
4215,4121901,Ribeirão do Pinhal (PR),12869,PR,412190,-0.5076,4
4216,4122008,Rio Azul (PR),15433,PR,412200,-0.5895,4
4217,4122107,Rio Bom (PR),3162,PR,412210,-0.4625,4
4218,4122156,Rio Bonito do Iguaçu (PR),13240,PR,412215,0.2979,4
4219,4122172,Rio Branco do Ivaí (PR),4121,PR,412217,0.1684,4
4220,4122206,Rio Branco do Sul (PR),32635,PR,412220,-0.501,4
4221,4122305,Rio Negro (PR),34645,PR,412230,-1.2457,2
4222,4122404,Rolândia (PR),68165,PR,412240,-1.1245,2
4223,4122503,Roncador (PR),9447,PR,412250,0.0405,4
4224,4122602,Rondon (PR),9664,PR,412260,-0.9663,3
4225,4122651,Rosário do Ivaí (PR),4595,PR,412265,0.125,4
4226,4122701,Sabáudia (PR),6954,PR,412270,-0.6815,3
4227,4122800,Salgado Filho (PR),3389,PR,412280,-0.2963,4
4228,4122909,Salto do Itararé (PR),4862,PR,412290,-0.2413,4
4229,4123006,Salto do Lontra (PR),14957,PR,412300,-0.5882,4
4230,4123105,Santa Amélia (PR),3208,PR,412310,-0.3506,4
4231,4123204,Santa Cecília do Pavão (PR),3253,PR,412320,-0.131,4
4232,4123303,Santa Cruz de Monte Castelo (PR),7705,PR,412330,-0.35600000000000004,4
4233,4123402,Santa Fé (PR),12330,PR,412340,-0.8936,3
4234,4123501,Santa Helena (PR),27036,PR,412350,-0.8295,3
4235,4123600,Santa Inês (PR),1568,PR,412360,-0.509,4
4236,4123709,Santa Isabel do Ivaí (PR),8484,PR,412370,-0.75,3
4237,4123808,Santa Izabel do Oeste (PR),14924,PR,412380,-0.5244,4
4238,4123824,Santa Lúcia (PR),3795,PR,412382,-0.2147,4
4239,4123857,Santa Maria do Oeste (PR),9210,PR,412385,0.4212,4
4240,4123907,Santa Mariana (PR),11523,PR,412390,-0.573,4
4241,4123956,Santa Mônica (PR),4052,PR,412395,-0.3208,4
4242,4124004,Santana do Itararé (PR),4916,PR,412400,0.0836,4
4243,4124020,Santa Tereza do Oeste (PR),10055,PR,412402,-0.7247,3
4244,4124053,Santa Terezinha de Itaipu (PR),23927,PR,412405,-0.8589,3
4245,4124103,Santo Antônio da Platina (PR),46503,PR,412410,-0.9529,3
4246,4124202,Santo Antônio do Caiuá (PR),2611,PR,412420,-0.4819,4
4247,4124301,Santo Antônio do Paraíso (PR),2032,PR,412430,-0.349,4
4248,4124400,Santo Antônio do Sudoeste (PR),20354,PR,412440,-0.6084,4
4249,4124509,Santo Inácio (PR),5422,PR,412450,-0.8664,3
4250,4124608,São Carlos do Ivaí (PR),6961,PR,412460,-0.7541,3
4251,4124707,São Jerônimo da Serra (PR),11088,PR,412470,0.3372,4
4252,4124806,São João (PR),10122,PR,412480,-0.7362,3
4253,4124905,São João do Caiuá (PR),5819,PR,412490,-0.5353,4
4254,4125001,São João do Ivaí (PR),9897,PR,412500,-0.2822,4
4255,4125100,São João do Triunfo (PR),15359,PR,412510,0.0414,4
4256,4125209,São Jorge d'Oeste (PR),9005,PR,412520,-0.6386,3
4257,4125308,São Jorge do Ivaí (PR),5535,PR,412530,-1.2022,2
4258,4125357,São Jorge do Patrocínio (PR),5532,PR,412535,-0.4894,4
4259,4125407,São José da Boa Vista (PR),6115,PR,412540,-0.4179,4
4260,4125456,São José das Palmeiras (PR),3601,PR,412545,-0.1918,4
4261,4125506,São José dos Pinhais (PR),334620,PR,412550,-1.455,0
4262,4125555,São Manoel do Paraná (PR),2165,PR,412555,-0.6336,3
4263,4125605,São Mateus do Sul (PR),47137,PR,412560,-0.8466,3
4264,4125704,São Miguel do Iguaçu (PR),27696,PR,412570,-0.7042,3
4265,4125753,São Pedro do Iguaçu (PR),5745,PR,412575,-0.3195,4
4266,4125803,São Pedro do Ivaí (PR),11109,PR,412580,-0.8746,3
4267,4125902,São Pedro do Paraná (PR),2265,PR,412590,-0.4514,4
4268,4126009,São Sebastião da Amoreira (PR),8865,PR,412600,-0.3563,4
4269,4126108,São Tomé (PR),5778,PR,412610,-0.7969,3
4270,4126207,Sapopema (PR),6708,PR,412620,-0.1556,4
4271,4126256,Sarandi (PR),98888,PR,412625,-0.8215,3
4272,4126272,Saudade do Iguaçu (PR),5578,PR,412627,-0.4332,4
4273,4126306,Sengés (PR),19441,PR,412630,-0.5236,4
4274,4126355,Serranópolis do Iguaçu (PR),4460,PR,412635,-0.983,3
4275,4126405,Sertaneja (PR),5149,PR,412640,-0.7049,3
4276,4126504,Sertanópolis (PR),16456,PR,412650,-1.0309,3
4277,4126603,Siqueira Campos (PR),21476,PR,412660,-0.9007,3
4278,4126652,Sulina (PR),2880,PR,412665,-0.461,4
4279,4126678,Tamarana (PR),15277,PR,412667,0.1615,4
4280,4126702,Tamboara (PR),5196,PR,412670,-0.6742,3
4281,4126801,Tapejara (PR),16480,PR,412680,-1.0236,3
4282,4126900,Tapira (PR),5452,PR,412690,-0.3467,4
4283,4127007,Teixeira Soares (PR),12761,PR,412700,-0.3834,4
4284,4127106,Telêmaco Borba (PR),80588,PR,412710,-1.0815,2
4285,4127205,Terra Boa (PR),17304,PR,412720,-0.9892,3
4286,4127304,Terra Rica (PR),17054,PR,412730,-0.7259,3
4287,4127403,Terra Roxa (PR),17562,PR,412740,-0.7934,3
4288,4127502,Tibagi (PR),20688,PR,412750,-0.425,4
4289,4127601,Tijucas do Sul (PR),17295,PR,412760,-0.5775,4
4290,4127700,Toledo (PR),144601,PR,412770,-1.2604,2
4291,4127809,Tomazina (PR),7699,PR,412780,-0.233,4
4292,4127858,Três Barras do Paraná (PR),12036,PR,412785,-0.0917,4
4293,4127882,Tunas do Paraná (PR),9269,PR,412788,0.3167,4
4294,4127908,Tuneiras do Oeste (PR),8502,PR,412790,-0.4682,4
4295,4127957,Tupãssi (PR),8105,PR,412795,-0.6883,3
4296,4127965,Turvo (PR),12977,PR,412796,0.0878,4
4297,4128005,Ubiratã (PR),20809,PR,412800,-0.6623,3
4298,4128104,Umuarama (PR),113416,PR,412810,-1.2733,2
4299,4128203,União da Vitória (PR),58298,PR,412820,-1.1984,2
4300,4128302,Uniflor (PR),2623,PR,412830,-0.6337,3
4301,4128401,Uraí (PR),11233,PR,412840,-0.7332,3
4302,4128500,Wenceslau Braz (PR),19358,PR,412850,-0.4192,4
4303,4128534,Ventania (PR),12267,PR,412853,-0.0741,4
4304,4128559,Vera Cruz do Oeste (PR),8389,PR,412855,-0.5152,4
4305,4128609,Verê (PR),7094,PR,412860,-0.4351,4
4306,4128625,Alto Paraíso (PR),2630,PR,412862,-0.1191,4
4307,4128633,Doutor Ulysses (PR),5525,PR,412863,0.5213,4
4308,4128658,Virmond (PR),4051,PR,412865,-0.3606,4
4309,4128708,Vitorino (PR),6879,PR,412870,-0.8469,3
4310,4128807,Xambrê (PR),5584,PR,412880,-0.3561,4
4311,4200051,Abdon Batista (SC),2534,SC,420005,-0.3504,4
4312,4200101,Abelardo Luz (SC),18015,SC,420010,-0.1904,4
4313,4200200,Agrolândia (SC),11160,SC,420020,-1.3479,1
4314,4200309,Agronômica (SC),5570,SC,420030,-1.0477,3
4315,4200408,Água Doce (SC),7160,SC,420040,-0.8115,3
4316,4200507,Águas de Chapecó (SC),6544,SC,420050,-0.5296,4
4317,4200556,Águas Frias (SC),2341,SC,420055,-0.6739,3
4318,4200606,Águas Mornas (SC),6646,SC,420060,-1.081,2
4319,4200705,Alfredo Wagner (SC),10136,SC,420070,-0.4985,4
4320,4200754,Alto Bela Vista (SC),1915,SC,420075,-0.893,3
4321,4200804,Anchieta (SC),5477,SC,420080,-0.6371,3
4322,4200903,Angelina (SC),4686,SC,420090,-0.7005,3
4323,4201000,Anita Garibaldi (SC),6783,SC,420100,-0.2861,4
4324,4201109,Anitápolis (SC),3223,SC,420110,-0.736,3
4325,4201208,Antônio Carlos (SC),8712,SC,420120,-1.2693,2
4326,4201257,Apiúna (SC),10951,SC,420125,-1.2575,2
4327,4201273,Arabutã (SC),4268,SC,420127,-1.119,2
4328,4201307,Araquari (SC),40890,SC,420130,-1.1308,2
4329,4201406,Araranguá (SC),69493,SC,420140,-1.3330000000000002,1
4330,4201505,Armazém (SC),8843,SC,420150,-1.2285,2
4331,4201604,Arroio Trinta (SC),3547,SC,420160,-1.2492,2
4332,4201653,Arvoredo (SC),2228,SC,420165,-0.6147,4
4333,4201703,Ascurra (SC),8021,SC,420170,-1.54,0
4334,4201802,Atalanta (SC),3179,SC,420180,-1.2527,2
4335,4201901,Aurora (SC),5687,SC,420190,-1.0269,3
4336,4201950,Balneário Arroio do Silva (SC),13782,SC,420195,-1.3407,1
4337,4202008,Balneário Camboriú (SC),149227,SC,420200,-1.7222,0
4338,4202057,Balneário Barra do Sul (SC),11271,SC,420205,-1.3765,1
4339,4202073,Balneário Gaivota (SC),11537,SC,420207,-1.3247,2
4340,4202081,Bandeirante (SC),2618,SC,420208,-0.3272,4
4341,4202099,Barra Bonita (SC),1625,SC,420209,-0.1924,4
4342,4202107,Barra Velha (SC),30539,SC,420210,-1.3856,1
4343,4202131,Bela Vista do Toldo (SC),6386,SC,420213,-0.2293,4
4344,4202156,Belmonte (SC),2712,SC,420215,-0.4153,4
4345,4202206,Benedito Novo (SC),11896,SC,420220,-1.3492,1
4346,4202305,Biguaçu (SC),70471,SC,420230,-1.3631,1
4347,4202404,Blumenau (SC),366418,SC,420240,-1.6792,0
4348,4202438,Bocaina do Sul (SC),3501,SC,420243,-0.008,4
4349,4202453,Bombinhas (SC),20889,SC,420245,-1.4658,0
4350,4202503,Bom Jardim da Serra (SC),4801,SC,420250,-0.4361,4
4351,4202537,Bom Jesus (SC),3104,SC,420253,-0.7059,3
4352,4202578,Bom Jesus do Oeste (SC),2136,SC,420257,-0.8169,3
4353,4202602,Bom Retiro (SC),10153,SC,420260,-0.8502,3
4354,4202701,Botuverá (SC),5396,SC,420270,-1.2467,2
4355,4202800,Braço do Norte (SC),34294,SC,420280,-1.3696,1
4356,4202859,Braço do Trombudo (SC),3794,SC,420285,-1.4212,1
4357,4202875,Brunópolis (SC),2318,SC,420287,0.0434,4
4358,4202909,Brusque (SC),140597,SC,420290,-1.6374,0
4359,4203006,Caçador (SC),80017,SC,420300,-1.1312,2
4360,4203105,Caibi (SC),6112,SC,420310,-0.6358,3
4361,4203154,Calmon (SC),3325,SC,420315,-0.4279,4
4362,4203204,Camboriú (SC),87179,SC,420320,-1.4571,0
4363,4203253,Capão Alto (SC),2467,SC,420325,-0.3026,4
4364,4203303,Campo Alegre (SC),11985,SC,420330,-1.1001,2
4365,4203402,Campo Belo do Sul (SC),6889,SC,420340,-0.2193,4
4366,4203501,Campo Erê (SC),8312,SC,420350,-0.3054,4
4367,4203600,Campos Novos (SC),36861,SC,420360,-1.0919,2
4368,4203709,Canelinha (SC),12553,SC,420370,-1.0571,3
4369,4203808,Canoinhas (SC),54558,SC,420380,-1.0028,3
4370,4203907,Capinzal (SC),23218,SC,420390,-1.2601,2
4371,4203956,Capivari de Baixo (SC),25477,SC,420395,-1.4508,0
4372,4204004,Catanduvas (SC),11106,SC,420400,-1.1004,2
4373,4204103,Caxambu do Sul (SC),3462,SC,420410,-0.3131,4
4374,4204152,Celso Ramos (SC),2709,SC,420415,-0.4194,4
4375,4204178,Cerro Negro (SC),3013,SC,420417,0.5684,4
4376,4204194,Chapadão do Lageado (SC),3025,SC,420419,-0.3915,4
4377,4204202,Chapecó (SC),227587,SC,420420,-1.281,2
4378,4204251,Cocal do Sul (SC),16956,SC,420425,-1.5118,0
4379,4204301,Concórdia (SC),75683,SC,420430,-1.429,1
4380,4204350,Cordilheira Alta (SC),4585,SC,420435,-0.8576,3
4381,4204400,Coronel Freitas (SC),9900,SC,420440,-0.8951,3
4382,4204459,Coronel Martins (SC),2560,SC,420445,-0.2258,4
4383,4204509,Corupá (SC),16300,SC,420450,-1.4547,0
4384,4204558,Correia Pinto (SC),12315,SC,420455,-0.7554,3
4385,4204608,Criciúma (SC),219393,SC,420460,-1.5675,0
4386,4204707,Cunha Porã (SC),11150,SC,420470,-0.9313,3
4387,4204756,Cunhataí (SC),1972,SC,420475,-0.915,3
4388,4204806,Curitibanos (SC),40037,SC,420480,-0.8585,3
4389,4204905,Descanso (SC),8136,SC,420490,-0.7524,3
4390,4205001,Dionísio Cerqueira (SC),15592,SC,420500,-0.5028,4
4391,4205100,Dona Emma (SC),4224,SC,420510,-1.1538,2
4392,4205159,Doutor Pedrinho (SC),4164,SC,420515,-1.2303,2
4393,4205175,Entre Rios (SC),3232,SC,420517,0.3638,4
4394,4205191,Ermo (SC),2059,SC,420519,-1.146,2
4395,4205209,Erval Velho (SC),4423,SC,420520,-1.0197,3
4396,4205308,Faxinal dos Guedes (SC),10630,SC,420530,-1.1282,2
4397,4205357,Flor do Sertão (SC),1575,SC,420535,-0.2322,4
4398,4205407,Florianópolis (SC),516524,SC,420540,-1.6055,0
4399,4205431,Formosa do Sul (SC),2481,SC,420543,-0.9258,3
4400,4205456,Forquilhinha (SC),27621,SC,420545,-1.4275,1
4401,4205506,Fraiburgo (SC),36723,SC,420550,-0.9904,3
4402,4205555,Frei Rogério (SC),1918,SC,420555,-0.3394,4
4403,4205605,Galvão (SC),2711,SC,420560,-0.1748,4
4404,4205704,Garopaba (SC),24070,SC,420570,-1.025,3
4405,4205803,Garuva (SC),18816,SC,420580,-1.0888,2
4406,4205902,Gaspar (SC),71925,SC,420590,-1.6434,0
4407,4206009,Governador Celso Ramos (SC),14739,SC,420600,-1.2014,2
4408,4206108,Grão-Pará (SC),6621,SC,420610,-1.1077,2
4409,4206207,Gravatal (SC),11652,SC,420620,-1.1607,2
4410,4206306,Guabiruba (SC),24922,SC,420630,-1.607,0
4411,4206405,Guaraciaba (SC),9964,SC,420640,-0.8993,3
4412,4206504,Guaramirim (SC),46757,SC,420650,-1.4949,0
4413,4206603,Guarujá do Sul (SC),5196,SC,420660,-0.9619,3
4414,4206652,Guatambú (SC),4692,SC,420665,-0.4314,4
4415,4206702,Herval d'Oeste (SC),22820,SC,420670,-1.3938,1
4416,4206751,Ibiam (SC),1952,SC,420675,-0.8132,3
4417,4206801,Ibicaré (SC),3154,SC,420680,-1.0629,3
4418,4206900,Ibirama (SC),19238,SC,420690,-1.5696,0
4419,4207007,Içara (SC),58055,SC,420700,-1.3077,2
4420,4207106,Ilhota (SC),14531,SC,420710,-1.2289,2
4421,4207205,Imaruí (SC),9764,SC,420720,-0.4656,4
4422,4207304,Imbituba (SC),45711,SC,420730,-1.1501,2
4423,4207403,Imbuia (SC),6284,SC,420740,-0.7565,3
4424,4207502,Indaial (SC),72346,SC,420750,-1.6230000000000002,0
4425,4207577,Iomerê (SC),2979,SC,420757,-1.3882,1
4426,4207601,Ipira (SC),4367,SC,420760,-1.1018,2
4427,4207650,Iporã do Oeste (SC),9093,SC,420765,-0.97,3
4428,4207684,Ipuaçu (SC),7643,SC,420768,0.3743,4
4429,4207700,Ipumirim (SC),7647,SC,420770,-1.2186,2
4430,4207759,Iraceminha (SC),3901,SC,420775,-0.4798,4
4431,4207809,Irani (SC),10575,SC,420780,-0.8744,3
4432,4207858,Irati (SC),1887,SC,420785,-0.3111,4
4433,4207908,Irineópolis (SC),11354,SC,420790,-0.6129,4
4434,4208005,Itá (SC),6091,SC,420800,-1.1481,2
4435,4208104,Itaiópolis (SC),21889,SC,420810,-0.7566,3
4436,4208203,Itajaí (SC),226617,SC,420820,-1.5349,0
4437,4208302,Itapema (SC),69323,SC,420830,-1.5101,0
4438,4208401,Itapiranga (SC),17139,SC,420840,-1.2122,2
4439,4208450,Itapoá (SC),21766,SC,420845,-1.3743,1
4440,4208500,Ituporanga (SC),25619,SC,420850,-1.1827,2
4441,4208609,Jaborá (SC),3899,SC,420860,-0.7156,3
4442,4208708,Jacinto Machado (SC),10337,SC,420870,-0.8823,3
4443,4208807,Jaguaruna (SC),20547,SC,420880,-1.2569,2
4444,4208906,Jaraguá do Sul (SC),184579,SC,420890,-1.6725,0
4445,4208955,Jardinópolis (SC),1520,SC,420895,-0.6116,4
4446,4209003,Joaçaba (SC),30684,SC,420900,-1.524,0
4447,4209102,Joinville (SC),604708,SC,420910,-1.5253,0
4448,4209151,José Boiteux (SC),5019,SC,420915,-1.0133,3
4449,4209177,Jupiá (SC),2083,SC,420917,-0.2784,4
4450,4209201,Lacerdópolis (SC),2248,SC,420920,-1.2798,2
4451,4209300,Lages (SC),157158,SC,420930,-1.252,2
4452,4209409,Laguna (SC),46424,SC,420940,-1.0995,2
4453,4209458,Lajeado Grande (SC),1408,SC,420945,-0.6804,3
4454,4209508,Laurentino (SC),7154,SC,420950,-1.4291,1
4455,4209607,Lauro Müller (SC),15380,SC,420960,-1.2537,2
4456,4209706,Lebon Régis (SC),12122,SC,420970,-0.2584,4
4457,4209805,Leoberto Leal (SC),2960,SC,420980,-0.4041,4
4458,4209854,Lindóia do Sul (SC),4530,SC,420985,-1.2890000000000001,2
4459,4209904,Lontras (SC),12497,SC,420990,-1.3399,1
4460,4210001,Luiz Alves (SC),13347,SC,421000,-1.1115,2
4461,4210035,Luzerna (SC),5683,SC,421003,-1.5717,0
4462,4210050,Macieira (SC),1757,SC,421005,-0.451,4
4463,4210100,Mafra (SC),56825,SC,421010,-1.1909999999999998,2
4464,4210209,Major Gercino (SC),3465,SC,421020,-0.846,3
4465,4210308,Major Vieira (SC),8209,SC,421030,-0.4018,4
4466,4210407,Maracajá (SC),7461,SC,421040,-1.3592,1
4467,4210506,Maravilha (SC),26463,SC,421050,-1.1885,2
4468,4210555,Marema (SC),1703,SC,421055,-0.5295,4
4469,4210605,Massaranduba (SC),17330,SC,421060,-1.5163,0
4470,4210704,Matos Costa (SC),2442,SC,421070,-0.1966,4
4471,4210803,Meleiro (SC),6989,SC,421080,-1.1896,2
4472,4210852,Mirim Doce (SC),2257,SC,421085,-0.7651,3
4473,4210902,Modelo (SC),4227,SC,421090,-0.9785,3
4474,4211009,Mondaí (SC),12034,SC,421100,-0.8746,3
4475,4211058,Monte Carlo (SC),9945,SC,421105,-0.4717,4
4476,4211108,Monte Castelo (SC),8263,SC,421110,-0.4416,4
4477,4211207,Morro da Fumaça (SC),18095,SC,421120,-1.256,2
4478,4211256,Morro Grande (SC),2884,SC,421125,-1.0055,3
4479,4211306,Navegantes (SC),85734,SC,421130,-1.4011,1
